event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lc,migration-stage,migration-stage-standard,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1150026889,true,2007-07-01 21:06:00.000,64.148,69.18,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026890,true,2007-07-01 22:54:00.000,64.223,69.173,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026891,true,2007-07-03 00:23:00.000,64.454,69.234,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026892,true,2007-07-03 08:26:00.000,67.424,70.406,,"A","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026893,true,2007-07-03 08:42:00.000,67.426,70.397,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026894,true,2007-07-03 09:49:00.000,67.434,70.401,,"A","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026895,true,2007-07-03 10:01:00.000,67.449,70.387,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026896,true,2007-07-05 08:10:00.000,68.671,71.571,,"3","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026897,true,2007-07-05 08:22:00.000,68.673,71.571,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026898,true,2007-07-05 09:03:00.000,68.678,71.575,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026899,true,2007-07-05 09:15:00.000,68.68,71.572,,"3","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026900,true,2007-07-05 10:43:00.000,68.68,71.574,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026901,true,2007-07-05 10:56:00.000,68.713,71.57,,"B","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026902,true,2007-07-05 12:23:00.000,68.698,71.568,,"3","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026908,true,2008-03-21 17:18:00.000,5.31,52.25,,"2","winter","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026909,true,2008-03-24 04:35:00.000,9.759,53.592,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026910,true,2008-03-27 04:48:00.000,12.317,52.785,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026911,true,2008-03-30 09:02:00.000,12.976,52.785,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026912,true,2008-03-30 17:06:00.000,12.943,52.799,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026913,true,2008-04-02 15:16:00.000,17.676,52.957,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026914,true,2008-04-02 16:56:00.000,17.679,52.971,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026915,true,2008-04-05 21:36:00.000,19.466,54.113,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026916,true,2008-04-08 02:14:00.000,21.454,55.311,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026917,true,2008-04-11 09:27:00.000,21.435,55.317,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026918,true,2008-04-14 21:04:00.000,21.439,55.341,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026919,true,2008-04-14 21:29:00.000,21.434,55.344,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026920,true,2008-04-17 03:19:00.000,21.396,55.329,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026921,true,2008-04-17 20:03:00.000,21.46,55.312,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026922,true,2008-04-17 20:19:00.000,21.459,55.312,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026923,true,2008-04-20 03:28:00.000,21.534,55.428,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026924,true,2008-04-23 08:06:00.000,25.228,57.637,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026925,true,2008-04-23 11:15:00.000,25.195,57.736,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026926,true,2008-04-26 12:56:00.000,25.27,57.751,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026927,true,2008-04-29 00:15:00.000,25.285,57.752,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026928,true,2008-04-29 19:14:00.000,25.289,57.752,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026929,true,2008-04-29 20:53:00.000,25.291,57.755,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026930,true,2008-05-02 07:56:00.000,25.575,57.869,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026931,true,2008-05-05 08:25:00.000,28.368,59.06,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026932,true,2008-05-05 14:22:00.000,31.475,59.883,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026933,true,2008-05-08 12:17:00.000,31.985,59.949,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026934,true,2008-05-08 15:35:00.000,31.964,59.955,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026935,true,2008-05-08 18:54:00.000,31.956,59.952,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026936,true,2008-05-11 02:37:00.000,33.11,60.476,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026937,true,2008-05-11 03:08:00.000,33.049,60.467,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026938,true,2008-05-14 08:44:00.000,32.974,60.513,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026939,true,2008-05-14 10:49:00.000,32.929,60.529,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026940,true,2008-05-14 10:57:00.000,32.958,60.534,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026941,true,2008-05-17 07:07:00.000,40.204,62.838,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026942,true,2008-05-17 07:10:00.000,40.206,62.844,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026943,true,2008-05-17 10:27:00.000,40.19,62.82,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026944,true,2008-05-17 10:29:00.000,40.218,62.833,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026945,true,2008-05-17 14:36:00.000,40.149,62.84,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026946,true,2008-05-17 14:44:00.000,40.144,62.81,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026947,true,2008-05-20 14:16:00.000,40.221,62.824,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026948,true,2008-05-20 15:05:00.000,40.22,62.842,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026949,true,2008-05-20 19:17:00.000,40.211,62.812,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026950,true,2008-05-23 02:17:00.000,40.432,62.671,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026951,true,2008-05-26 01:23:00.000,40.387,62.687,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026952,true,2008-05-26 07:45:00.000,40.306,62.79,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026953,false,2008-05-26 07:45:00.000,40.332,62.819,true,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026954,true,2008-05-26 11:23:00.000,40.153,62.807,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026955,true,2008-06-01 13:00:00.000,45.016,66.642,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026956,true,2008-06-01 14:33:00.000,45.023,66.651,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026957,true,2008-06-01 14:38:00.000,45.03,66.649,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026958,true,2008-06-01 17:53:00.000,45.051,66.644,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026959,true,2008-06-01 17:59:00.000,44.946,66.633,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","79689","79689","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
